lat,long,period,stress,chem_ph,chem_cond,chem_turb,chem_doc,chem_calcium,chem_ammonia_n,chem_nitrate_n,chem_silica,Ablabesmyia,Acentrella.Acerpenna.Amercaenis.Americabaetis.Anafroptilum.Anthopotamus.Apobaetis.Attenella.Baetis.Baetisca.Barbaetis.Brachycercus.Caenis.Callibaetis.Campsurus.Caudatella.Centroptilum.Choroterpes.Cinygma.Cinygmula.Cloe.Cloeon.Dannella.Dentatella.Diphetor.Drunella.Ecdyonurus.Ecdyurus.Epeorus.Ephemera.Ephemerella.Ephoron.Eurycaenis.Eurylophella.Euthyplocia.Fallceon.Habrophlebia.Habrophlebiodes.Heptagenia.Heterocloeon.Hexagenia.Iron.Ironodes.Iswaeon.Labiobaetis.Leptophlebia.Leucrocuta.Litobrancha.Maccaffertium.Matriella.Neochoroterpes.Nixe.Palingenia.Paracloeodes.Paraleptophlebia.Penelomax.Plauditus.Potamanthus.Procloeon.Pseudocloeon.Raptoheptagenia.Rhithrogena.Serratella.Sparbarus.Stenacron.Stenonema.Susperatus.Teloganopsis.Timpanoga.Tsalia,Argia,Ceratopsyche.Hydropsyche,Chironomus.Einfeldia.Glyptotendipes,Cricotopus.Orthocladius,Cryptochironomus,Dero,Dicranota,Helicopsyche,Hyalella,Krenopsectra.Micropsectra.Tanytarsus,Labrundinia.Nilotanypus,Larsia,Microtendipes,Neostempellina.Stempellina,Oecetis,Pagastia,Paracladopelma,Paramerina.Zavrelimyia,Paratanytarsus,Phaenopsectra.Tribelos,Physa,Polypedilum,Procladius,Rhyacophila,Sialis,Simulium,Thienemannimyia,community,community_size
30.489,-87.3633,2000 - 2005,low,6.1,52,1.83,5.01,60.9,4.1,78.6,5.17,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0,4
30.5019,-91.1669,2000 - 2005,high,7.53,381,2.58,6.28,1707.5,9.7,6.7,11.65,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
30.5021,-91.167,2005 - 2010,high,8.04,567.7,9.27,6.76,46.7,0.041,0.01587,12.954,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0_1_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
30.513,-98.5103,2005 - 2010,low,8.3,693.15,3.36,2.13,45.62,0.014,0,25.68,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_1_1_0_0_0_0,5
30.5188,-87.2978,2005 - 2010,high,6.71,87.27,5.3,9.56,10.17,0.038,0.01679,6.264,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1_0_0_0_1_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,6
30.5188,-87.2978,2010 - 2015,high,7.37,143.8,1.57,5.67,20.49,0.013,0.081,5.252,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,3
30.5188,-87.2978,2015 - 2020,high,7.13,83.1,47.56,7.48,11.216,0.035,0.0695,5.332,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1_1_1_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0,6
30.5431,-100.0189,2015 - 2020,low,8.32,448,16.18,1.61,62.685,0.037,0.0433,21.681,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0_1_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
30.5437,-92.5337,2000 - 2005,high,6.61,71,34.6,7.47,264.1,8.9,4.5,5.55,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,2
30.5544,-93.3355,2000 - 2005,low,6.16,30,17.1,14.37,116.6,1.9,2.4,4.58,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0,3
30.5773,-99.8639,2010 - 2015,low,8.24,522,8.09,1.15,67.39,0.007,0.001,21.389,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,4
30.5778,-91.5216,2010 - 2015,high,7.47,364,50.27,10.85,44.99,0.18,0,6.425,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,4
30.5778,-91.5216,2015 - 2020,high,7.76,394.65,15.98,9,46.7955,0.1775,0.0035,9.974,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0,4
30.5821,-90.806,2000 - 2005,low,6.39,121,29.9,12.13,256.7,10.2,15.7,10.73,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0,4
30.5974,-98.0696,2000 - 2005,low,8.15,422,0.25,1.71,3016.2,0.6,3.1,12.52,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0,4
30.5976,-98.0699,2005 - 2010,low,8.33,375.2,0.235,1.06,41.67,0.008,0.15099,16.221,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_1,3
30.6179,-94.2928,2000 - 2005,low,6.86,74,12.7,5,207.4,0.9,7.5,13.09,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
30.6182,-94.293,2005 - 2010,low,6.95,59.66,19.66,12.54,4.689,0.024,0.0547,11.531,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
30.6203,-89.8563,2015 - 2020,low,7.31,74.7,27.07,6.89,6.044,0.183,0.0084,8.157,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0,3
30.6545,-97.9274,2005 - 2010,low,8.09,369.21,1.99,3.79,37.18,0.032,0.00457,21.567,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0,5
30.6545,-97.9274,2010 - 2015,low,8.35,433,1.05,2.26,56.33,0.019,0.002,14.283,1,1,1,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,3
30.6545,-97.9274,2015 - 2020,low,8.21,309.4,2.49,3.16,43.002,0.022,0.0067,11.528,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_1,5
30.6684,-90.3153,2000 - 2005,low,6.29,30,1.83,1.26,64.3,0.5,3.2,11.75,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0,5
30.6686,-90.3155,2010 - 2015,low,6.91,34.2,7.63,2.82,1.913,0.012,0.203,9.894,1,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0,5
30.6686,-90.3154,2005 - 2010,low,6.79,31.39,1.7,1.09,1.252,0.018,0.08169,11.304,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_1_0_0_0_0,7
30.6796,-99.027,2010 - 2015,low,8.52,348,2.83,3.74,22.69,0.013,0.001,25.723,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0,4
30.6853,-95.2019,2000 - 2005,low,8.03,547,8.35,3.59,4334.3,0.5,3.9,30.72,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0_1_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,5
30.6855,-95.2021,2005 - 2010,low,7.865,638.57,7.5,1.3,94.46,0.0075,0.00179,38.503,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0,3
30.7023,-83.0339,2010 - 2015,low,6.915,55.7,3.935,12.325,3.6205,0.0225,0.127,7.1215,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_1,6
30.7023,-83.0339,2015 - 2020,low,7.14,66.95,3.03,9.345,4.3865,0.0215,0.106,4.178,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0_0_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,4
30.7529,-85.2542,2010 - 2015,low,6.79,40.5,15.25,5.95,3.457,0.102,0.011,6.688,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_1,4
30.7611,-86.2643,2010 - 2015,high,5.69,16.9,1.46,3,0.627,0.004,0.34,3.399,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_1,5
30.7611,-86.2643,2015 - 2020,high,6.92,27.8,3.35,1.41,2.381,0.022,0.1996,2.737,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1,2
30.7614,-81.9674,2010 - 2015,low,5.98,50.8,8.09,24.37,3.429,0.012,0.005,5.598,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0,5
30.7672,-89.655,2005 - 2010,low,7.29,53.17,2.75,2.76,2.507,0.003,0.01104,17.814,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1_1_0_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,6
30.7948,-91.2054,2010 - 2015,low,7.08,71.8,4.14,0.52,2.78,0.013,0.528,15.818,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1_1_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,5
30.7948,-91.2054,2015 - 2020,low,7.05,84.1,4.09,0.84,3.435,0.033,0.5629,15.333,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
30.7963,-87.3688,2000 - 2005,low,5.68,20,1.25,2.46,18.7,0.4,16.3,6.79,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,3
30.8311,-94.7002,2000 - 2005,low,6.87,131,8.34,5.25,482.1,1.3,1,33.43,1,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1_1_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_0,6
30.8314,-93.7376,2000 - 2005,low,6.88,67,10.1,4.37,326.3,2.2,10,13.3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0,5
30.8367,-92.5475,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,4
30.8455,-86.4667,2005 - 2010,low,5.56,13.48,10.16,4.07,0.217,0.12,0.01095,5.307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_1_1,5
30.8458,-93.089,2000 - 2005,low,6.38,88,3.51,1.53,181.2,1.2,2.1,40.58,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,4
30.8737,-97.621,2005 - 2010,low,8.51,310.4,5.89,1.67,42.26,0.012,0,7.756,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0,6
30.9201,-98.5446,2015 - 2020,low,8.38,600.2,1.21,2.44,75.68,0.021,0.1245,17.267,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0,3
30.9227,-99.4373,2015 - 2020,low,8.52,564.8,6.59,2.34,62.398,0.029,0.5958,14.577,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0_1,6
30.9277,-97.9934,2010 - 2015,low,7.92,451,1.53,1.72,66.9,0.004,0,10.688,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0,5
30.9516,-90.6898,2000 - 2005,low,6.23,36,11,2.77,87.1,2.8,20.1,11.07,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0_1_0_1_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0,5
30.9518,-90.6899,2005 - 2010,low,6.79,34.68,4.095,0.875,1.4495,0.013,0.176825,11.986,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_1_0_1_0_0_0_0_0,5
30.953,-93.3542,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0_1_0_0_0_1_1_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0,6
30.9592,-95.8307,2000 - 2005,high,7.06,342,27.3,15.03,1106,20.1,0,20.04,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0_1_0_0_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,3
30.9594,-95.8309,2005 - 2010,high,7.39,186.57,16.9,17.49,15.76,0.162,0.00388,19.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,2
30.9698,-86.9936,2010 - 2015,low,5.6,18.05,2.915,6.945,0.556,0.0065,0.0025,6.9315,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_1_0_0_0_0_1,6
30.9698,-86.9936,2015 - 2020,low,5.95,17.445,1.465,4.26,0.505,0.0085,0.00695,8.1875,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1_1_0_0_0_0_0_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_1,6
30.9779,-91.4795,2005 - 2010,low,8.16,404.78,2.69,1.8,47.34,0.018,0.0135,24.288,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
31.0003,-91.0395,2005 - 2010,low,7.28,58.05,11.86,1.93,2.198,0.033,0.25155,14.935,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1_1_0_0_0_1_1_0_0_0_0_1_0_0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0,7
31.0003,-91.0395,2010 - 2015,low,7.14,54.9,9.25,1.83,2.535,0.033,0.281,15.406,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0,4
31.0003,-91.0395,2015 - 2020,low,7.18,52.51,19.57,2.87,2.333,0.04,0.2203,12.547,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
31.025,-89.0167,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_1_0,6
31.0275,-86.71,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0_0_0_1_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
31.0529,-87.837,2010 - 2015,low,6.01,20.7,3.02,3.66,0.59,0.01,0.028,10.727,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
31.0599,-88.8882,2010 - 2015,low,6.41,29.1,18.56,3.15,1.033,0.004,0.001,12.419,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_0,3
31.0599,-88.8882,2015 - 2020,low,6.29,28.3,15.04,6.37,1.119,0.01,0.0331,12.336,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
31.0656,-95.0556,2000 - 2005,low,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0_1_0_0_0_0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_1_0_0_0_0_0,5
31.0869,-87.0818,2015 - 2020,low,7.61,70.08,8.56,3.78,10.5,0.013,0.1177,8.781,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1_1_0_0_0_0_1_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,6
31.1197,-86.1525,2010 - 2015,low,7.53,74.7,6.06,4.51,9.106,0.016,0.31,5.744,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1_1_0_0_0_0_1_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0_0_1_0_0_0_0_0,6
31.1197,-86.1525,2015 - 2020,low,7.7,77.3,5.605,5.645,10.004,0.012,0.28025,5.9265,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1_0_0_0_0_0,3
31.1262,-96.2469,2010 - 2015,high,7.29,161.1,16.06,2.9,8.49,0.05,0.194,25.092,1,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
31.1318,-99.3202,2005 - 2010,low,7.93,992.22,5.66,5.43,94.94,0.031,0.04088,17.38,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,2
31.1318,-99.3202,2010 - 2015,low,8.08,467,77.8,9.3,42.31,0.2,0.037,16.678,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0_1_0_0_1_0_0_1_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,4
31.1522,-92.8089,2000 - 2005,low,6.44,33,0.459,5.24,73.1,1.3,1.5,14.05,1,1,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0_1_0_0_0_0_0_0_0_0_0_1_1_0_0_1_1_0_0_0_0_0_0_0_0_0_0_0_0,5
31.1524,-92.809,2005 - 2010,low,7.16,62.75,9.05,4.07,3.511,0.029,0.06789,24.137,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1_1_0_0_0_0_1_0_0_0_0_1_0_0_1_0_0_0_0_0_0_0_0_1_1_0_0_0_0,7
31.1525,-92.809,2010 - 2015,low,7.08,73.7,4.69,3.15,3.86,0.016,0.019,30.09,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,1_1_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_1_0_0_0_0,5
31.1625,-93.1876,2000 - 2005,low,6.26,63,14.6,4.73,257.8,1.9,4.8,14.54,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0_1_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0,3
31.1972,-89.6906,2005 - 2010,low,6.14,16.36,2.735,3.705,0.534,0.0175,0.026105,11.401,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_1_0_0_0_0_1,3
31.1972,-89.6906,2010 - 2015,low,6.12,16.45,3.6,2.79,0.4365,0.012,0.0395,10.335,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,3
31.1972,-89.6906,2015 - 2020,low,6.49,16,3.73,2.325,0.4995,0.0125,0.02865,11.0815,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_0_0_0_0_0_0_0_1_0_0_0_0_1,3
